MD069947 MUSASHI;;RETENTOR DA CAMBOTA DO MITSUBISHI L200 80X96;3;8500,00;;;F4157
12279-01M00;;RETENTOR DA CAMBOTA DO NISSAN 80X100;0;8000,00;;;
04434-60012;;RETENTOR DA COQUILHA DO HILUX 2.8;0;16285,71;;;
04434-60051;;RETENTOR DA COQUILHA DO LAND CUISER;0;17142,86;;;
1HZ;;RETENTOR DE BOMBA INJECTOR DE 1HZ;0;13000,00;;;
18X32;;RETENTOR DE CAIXA DE DIRECAO TOYOTA HIACE;0;2428,57;;;
43119-39010;;RETENTOR DE CAIXA DE FRENTE HYUNDAI I10/IX35/TUCSON/ACCENT/RIO 4CYL UNIVERSAL;0;13333,33;;;
AHH050-AO;;RETENTOR DE CAIXA DE FRENTE TOYOTA HIACE 50X68;0;8000,00;;;
90311-50010 CORTECO;BE3310-E0;RETENTOR DE CAIXA TOYOTA RAV4 50X80;3;8000,00;;;
95X115 GROSSO;;RETENTOR DE CAMBOTA DE TRMS DO TOYOTA L/C/HIACE 2KD 95X115;0;14857,14;;;
95X115 FINO;;RETENTOR DE CAMBOTA DE TRMS DO TOYOTA L/C/HIACE 2KD 95X115;14;14857,13;;;
95X115;;RETENTOR DE CAMBOTA DE TRMS DO TOYOTA L/C/HIACE 2KD 95X115;0;14857,13;;;
25.5X37.5;;RETENTOR DE CAMBOTA DE FRENTE;0;3911,11;;;
90080-31097G;;RETENTOR DE CAMBOTA DE HILUX DE CIMA D4D 2KD;0;2571,41;;;
NAH0329-AO;;RETENTOR DE CAMBOTA DE MIT.;0;7142,85;;;
MD101915 MUSASHI;;RETENTOR DE CAMBOTA DE MTIS.PAJERO 6G72/74 91X111 TUCSON A/M;0;12000,00;;;F4185
12279-D0100 MUSASHI;;RETENTOR DE CAMBOTA DE TRAS NISSAN URVAN N/M QR25DE 84X104;6;10500,00;;;N2279
90311-75114 G CORTECO;;RETENTOR DE CAMBOTA DE TRAS COROLLA 12V 75X100X13;5;7000,00;;;T1103 GROSSO
90311-75114 G MUSASHI;;RETENTOR DE CAMBOTA DE TRAS COROLLA 12V 75X100X13;37;7000,00;;;T1103
H1132-S10;;RETENTOR DE CAMBOTA DE TRAS DE HIACE 2TR 88X106;25;14857,14;;;
KOS-374;;RETENTOR DE CAMBOTA DE TRAS DE HYUNDAI ACCENT,KIA SOUL, KIA RIO 76X108;33;8000,00;;;
72X98;;RETENTOR DE CAMBOTA DE TRAS DE HYUNDAI I10 16V / KIA PICANTO;26;7333,33;;;
60X80;;RETENTOR DE CAMBOTA DE TRMS DO SUZUKI JIMMY/ ALTO / CELERIO 60X80;2;12000,00;;;
21443-2B000 HYUNDAI;;RETENTOR DE CAMBOTA DE TRAS HYUNDAI ACCENT/I20/KIA RIO G4FC 11- 76X108;1;10666,67;;;
21443-38010 HYUNDAI;;RETENTOR DE CAMBOTA DE TRAS HYUNDAI TUCSON/IX35/SANTAFE 85X103;1;10500,00;;;
B630-11-312 MUSASHI;;RETENTOR DE CAMBOTA DO MAZDA 83X100;13;6400,00;;;M4632
26X37.5;;RETENTOR DE CAMBOTA FRENTE RIO / ACCENT / ELANTRA G4FA;0;7857,14;;;
AAA050-A0 CHAPA;;RETENTOR DE CUBO DE FRENTE DE HIACE/H1 50X68 90311-50136 T1088;19;8533,33;;;
AAA050-A0;;RETENTOR DE CUBO DE FRENTE DE HIACE/H1 50X68 90311-50136 T1088;15;8533,33;;;
XW0126E;;RETENTOR DE CUBO DE FRENTE DO TOYOTA HILUX N/M;0;12857,14;;;
90316-T0001;;RETENTOR DE CUBO DE FRENTE TOYOTA HILUX N/M;2;10285,71;;;
90312-T0001;;RETENTOR DE CUBO DE FRENTE TOYOTA HILUX N/M;1;10285,72;;;
32136-G1001 MUSASHI;;RETENTOR DE DIFF. DE NISSAN DE TRAS 30X45;10;4500,01;;;N2044 / AE1676-FO / HD0047M
BCC684-AO;;RETENTOR DE DIFF. DO MITSUBISHI CANTER 46X102;0;4571,43;;;
90311-T0013G;;RETENTOR DE DIFFERECIAL DE HILUX DE CIMA D4D 2KD;0;10000,00;;;
90311-32019G;;RETENTOR DE DIFFERENCIAL DO TOYOTA HIACE KDH202;0;8571,43;;;
MD174940;;RETENTOR DE HYUNDAI ELANTRA,I20,KIA 85X103;0;23500,00;;;
HTCL 72X96;;RETENTOR DE HYUNDAI GETZ,I10,KIA RIO;5;7314,29;;;
ES16-NB1;;RETENTOR DE HYUNDAI SANTAFE/TUCSON/IX35 G4KE 42X55;0;9000,00;;;
REN1;;RETENTOR DE SEMIEIXO DE FRENTE DE L/C V6;0;11555,56;;;
BH5676-EO;;RETENTOR DE TOYOTA DINA 94X114;0;6057,14;;;
90310-25004 MUSASHI;;RETENTOR DE TRANSMICAO DE FRENTE DO TOYOTA L/C 25X38;15;5500,00;;;
90311-47013;;RETENTOR DE TRANSMISSAO DE TOYOTA PRADO 5L 47X80;0;10285,71;;;
90310-38033 CORTECO;ACC935-AO;RETENTOR DE TRAS 38X44X12.8 DEFFINACIAL VEIO COSATER / DYNA;10;7500,00;;;ACC935-AO / 38X44X12.8
35X47X6;;RETENTOR DE VEIO CENTRICO DE CIMA SUZUKI ALTO 800;17;4285,71;;;
90310-35005 CORTECO;AH2057-A0;RETENTOR DO COQUILIA DE LAND CRUISER 35X50 TIPO FERRO;6;5900,00;;;T1228 / AH2057-A0
BD4434-EO;;RETENTOR DO CUBO DE FRENTE DO TOYOTA 62X74;14;8666,67;;;
AP3932B;;RETENTOR DO CUBO DE TRMS DE DYNA 90X115;0;7428,59;;;
90311-75003;;RETENTOR DO CUBO DE TRMS DO DYNA 75X108;5;7142,86;;;
90310-50001 CHAPA;;RETENTOR DO CUBO DE TRAS DO HIACE 50X70 T1086 NAB0194-AO;23;5500,00;;;
90310-50001 FINO;;RETENTOR DO CUBO DE TRAS DO HIACE 50X70 T1086 NAB0194-AO;10;5500,00;;;
90310-50001 GROSSO;;RETENTOR DO CUBO DE TRAS DO HIACE 50X70 T1086 NAB0194-AO;3;5500,00;;;
90311-36001 MUSASHI;;RETENTOR DO CUBO DE TRMS DO STARLET 36X50;0;6628,58;;;T1124
90311-36001;;RETENTOR DO CUBO DE TRMS DO STARLET 36X50 T1124;17;6628,58;;;
51X63(CH);;RETENTOR DO CUBO DE TRMS DO STARLET 51X63;0;2000,00;;;
BD2667-EO;;RETENTOR DO CUBO DE TRMS DO STARLET 56X71(CH);0;2428,57;;;
56X71(CH);;RETENTOR DO CUBO DE TRMS DO STARLET 56X71(CH);0;2428,57;;;
62X85(CH);;RETENTOR DO CUBO DO LAND CRUZER 62X85 (CH);0;2714,29;;;
BD2667-EC;;RETENTOR DO CUBO DO STARLET 56X71 (JP);10;3428,57;;;
90311-62001;;RETENTOR DO CUBO TOYOTA LAND CRUISER, HILUX 62X85 T1095;0;3428,57;;;
HD0063M;;RETENTOR DO CUBO TRAS JIMNY 48X62X9;0;5428,57;;;
90311-38133 CORTECO;38X74;RETENTOR DO DIFERENCIAL DO HIACE 38X74;5;7857,14;;;T1067 / ADD012-B0
ME071269 MUSASHI;;RETENTOR DO MITSUBISHI CANTER 76X94;8;8228,58;;;F4194
43252-VW000 MUSASHI;;RETENTOR DO NISSAN 35X55;0;5500,00;;;N2222
43232-50A00 MUSASHI;;RETENTOR DO NISSAN 40X52 N2240 TIPO BURRACHA;14;5500,00;;;N2240
43232-50A00;;RETENTOR DO NISSAN 40X52 N2240 TIPO BURRACHA;23;5714,29;;;
40232-A0101 MUSASHI;;RETENTOR DO NISSAN 48X62 N2100;9;5500,00;;;N2100
90311-50006 MUSASHI;;RETENTOR DO TAMPA DISTRIBUCAO DE HIACE 50X72;17;5100,00;;;T1132
90310-30035 MUSASHI;;RETENTOR DO TOYOTA 30X40;16;4000,00;;;T1140
90310-35001;;RETENTOR DO TOYOTA 35X41 T1008;0;8000,00;;;
90311-52059 MUSASHI;CHAPA;RETENTOR DO TOYOTA 52X65;25;5100,00;;;T1089
BHH514-AO;;RETENTOR DO VEIO CENTRICO DE BAIXO DO SUZUKI VITARA 32X47 SUZUKI ALTO 800;0;7333,33;;;
BHH588-AO CORTECO;;RETENTOR DO VEIO CENTRICO DO COROLLA 35X49;28;6500,00;;;
90311-19002 MUSASHI;;RETENTOR DO VEIO CENTRICO DO DIRECAO 19X32;15;2000,00;;;ADD272-AO
90311-38025;;RETENTOR DO VEIO CENTRICO DO RAV4 T1192 38X50;0;6605,50;;;
75X106;;RETENTORES DE CAMBOTA 75X106;9;10000,00;;;
AH8338-PO;;RETEOR DO VEO CENTRICO DO COMUTER 32X46 2L/3L/5L/2KD;0;7142,86;;;
56X78;;RETINTOR DE CAMBOTA CANTER;0;15111,11;;;
90311-47012;;RETINTOR DE CAMBOTA DE HILUX 2KD 69X;0;10057,13;;;
13510-05E00;;RETINTOR DE CAMBOTA DE NISSAN URVAN 46X58;0;6171,43;;;
NAH0283-BO;;RETINTOR DE CAMBOTA DE TRS DO OMUTER, RAV4 85X105;0;13028,58;;;
90311-89003;;RETINTOR DE CAMBOTA DETRAS DO RV4 N/M 89X105X10;0;10057,14;;;
AH2216-EO;;RETINTOR DE VEO CENTRICO DO RAV4;0;1428,57;;;
TO015L;;RETR0VISOR DE PRADO LADO ESQ;0;43200,00;;;
CET- R;;RETREVISOR DE KIA CERATO;0;57142,86;;;
CET-R+L;;RETREVISOR DE KIA CERATO;0;57142,86;;;
RETROVISOR;;RETROVISOR DE HIACE N/M LADO ESQUERODO;0;36571,43;;;
TO015R;;RETROVISOR DE PRADO LADO DIREITO;0;43200,00;;;
YT-7046R;;RETROVISOR DO COROLLA (R);0;0,00;;;
TY-8022L;;RETROVISOR DO PICANTO;0;40000,00;;;
YT-7046L;;RETROVISOR DO COROLLA (L);0;0,00;;;
87940-0K013;;RETROVISOR DO HILUX 2.7 N/M ESQUERODO;0;32914,28;;;
87910-0K013;;RETROVISOR DO HILUX 2.7 N/M LADO DIREITO(R);2;50000,00;;;
YT8022R;;RETROVISOR DO HILUX 2.7 N/M LADO DIREITO(R) VIGO;0;44000,00;;;
YT8022L;;RETROVISOR DO HILUX 2.7 N/M LADO ESQUERDO(L);0;44000,00;;;
KL-TO162L;;RETROVISOR DO TOYOTA COMUTER (L);0;5142,86;;;
KL-TO162R;;RETROVISOR DO TOYOTA COMUTER (R);0;5714,29;;;
TY-8022R;;RETROVISOR DO TOYOTA HILUX N/M;0;51428,57;;;
16400-0L150- AT;;RIADIADOR DE TOYOTA HILUX 2KD -04 AUTOMATICO;0;102857,13;;;
04479-26040;;RING DOS TRAVOES DO COMUTER 2L;0;2971,43;;;
04479-12090;;RING DOS TRAVOES DO COROLLA;0;11555,56;;;
04479-35010;;RING DOS TRAVOES DO HIACE;0;4285,71;;;
04479-40010;;RING DOS TRAVOES DO HILUX;0;11555,56;;;
MB500811;;RING DOS TRAVOES DO L300;0;0,00;;;
RODA CROWA N300;;RODA CROWA N300;0;171428,57;;;
A112200970;;ROLAMENT DE ESTICADOR DE MERCEDES;0;81428,58;;;
30309;;ROLAMENTO;1;6500,00;;;
32208;;ROLAMENTO;7;7142,86;;;
6306ZZ NSK;;ROLAMENTO;10;7000,00;;;
32205;;ROLAMENTO;0;7142,86;;;
6205ZZCM;;ROLAMENTO;0;5500,00;;;
6006;;ROLAMENTO;0;5500,00;;;
HC32307;;ROLAMENTO;0;20000,00;;;
HC32307JR KOYO;;ROLAMENTO;4;20000,00;;;
6304ZZC3E;;ROLAMENTO;0;5500,00;;;
L44649R;;ROLAMENTO;0;7142,86;;;
6306;;ROLAMENTO;0;7000,00;;;
ST4090 KOYO;;ROLAMENTO;2;12000,00;;;
LM503349;;ROLAMENTO;0;12571,43;;;
500067111;;ROLAMENTO DE EMBRAIAGEM FAIT PANDA;0;28571,43;;;
32207 JR KOYO;;ROLAMENTO DO CUBO PEQUENO DIFFERENCIAL T3500 OUT CANTER / COASTER /COUNTY FRENTE 90366-35105;0;13600,00;;;
43570-60010 XJWC;;ROLAMENTO SIMPLES DO CUBO FRENTE FORTUNER / /HILUX VIGO / PRADO 05- 4WD WHTO-0003;0;32000,00;;;
43570-60010 CH N;;ROLAMENTO SIMPLES DO CUBO FRENTE HILUX VIGO / PRADO 05- 4WD WHTO-0003;0;22000,00;;;
6203;;ROLAMENTO 6203;0;15000,00;;;
6209ZZ;;ROLAMENTO 6209;0;7000,00;;;
6209ZZ KOYO;;ROLAMENTO 6209;15;7000,00;;;
6209;;ROLAMENTO 6209;0;7000,00;;;
6303ZZC3 GMB;;ROLAMENTO 6303;3;6500,00;;;
6303ZZCM NSK;;ROLAMENTO 6303 UNIVERSAL;3;6500,00;;;
43570-60020-COMP XJWC;;ROLAMENTO COM CUBO COMPLETA PRADO 03-09 WHTO-0501 54KWH01M;0;62000,00;;;
43570-60020-COMP TOYOTA;;ROLAMENTO COM CUBO COMPLETA PRADO 03-09 WHTO-0501 54KWH01M;1;62000,00;;;
C03-04BB;;ROLAMENTO CUBO;0;62793,93;;;
43570-0C010 3KGC;;ROLAMENTO CUBO FRENTE L/CRUISER / TUNDRA / LC570 08-;0;55000,00;;;
43570-0C010 KSBC;;ROLAMENTO CUBO FRENTE L/CRUISER / TUNDRA / LC570 08- WHTO-0088;0;55000,00;;;
6201ZZE NSK;;ROLAMENTO DA CAMBOTA DO HIACE 2KD / ALTO F8D/ 6201;4;6500,00;;;
6201ZZE NACHI;;ROLAMENTO DA CAMBOTA DO HIACE 2KD 6201;0;6500,00;;;
30304 KOYO;;ROLAMENTO DA COQUILHA HR30304;0;8500,00;;;
30304;;ROLAMENTO DA COQUILHA HR30304;0;8500,00;;;
HR30304J NSK;;ROLAMENTO DA COQUILHA LAND CRUISER V8 /HR30304 GMB;0;8500,00;;;
30303 KOYO;;ROLAMENTO DA COQUILHA DO L/C;8;6500,00;;;
30303;;ROLAMENTO DA COQUILHA DO L/C;0;6500,00;;;
30310JR;;ROLAMENTO DA CUBO TOYOTA DYNA 350 DE TRAS;0;7000,00;;;
TR0305AF4;;ROLAMENTO DE CASQUILHO DO LAND CRUZER;0;2857,14;;;
6305;;ROLAMENTO DE COMPRESSOR;0;6500,00;;;
30302JR;;ROLAMENTO DE COQUILHA UNIVERSAL JIMMY;0;13000,00;;;
30207;;ROLAMENTO DE CUBE;0;7000,00;;;
1J131005 40X70;;ROLAMENTO DE CUBE DE FRENTE DE HYUNDAI ACCENT -013 SWIFT -06 8095;0;22500,00;;;
32009;;ROLAMENTO DE CUBO;0;10000,00;;;
30307 KOYO;;ROLAMENTO DE CUBO;18;13000,00;;;
43570-60030 LINK G;;ROLAMENTO DE CUBO DE FRENTE DE TOYOTA LAND CRUISER2007--;0;55000,00;;;
54KWH02(JP);;ROLAMENTO DE CUBO DE FRENTE DO HIACE N/M 43560-26010 WHTO-0002;0;32000,00;;;
DAC42820040;;ROLAMENTO DE CUBO DE TRAS DO TOYOTA HILUX/FORTUNER 05-14 42X82 ( ZA-42KWD10U42CA-01LB;0;35000,00;;;
DAC42820040M NSK;ZA-42KWD11CA43-01LBRA1S5GB02- ABS;ROLAMENTO DE CUBO DE TRAS HILUX NOVO COM ABS 2017 / FORTUNER 05-14 42X82 ( ZA-42KWD10U42CA- ABS;4;42500,00;;;
DAC42820040 NSK;ZA-42KWD10U42CA-01LB;ROLAMENTO DE CUBO DE TRAS SEM ABS HILUX/FORTUNER 05-14 42X82;16;35000,00;;;
DAC35683936 NSKJ;;ROLAMENTO DE CUBO MICRA 92- FRENTE 35X68 35BWD16-JB-01;24;22500,00;;;
547414/LM300811 KOYO;;ROLAMENTO DE CUBO NISSAN PATROL (L);5;9000,00;;;
DAC4080MICS68 KOYO;;ROLAMENTO DE CUBO 40X80 SONATA / RUNNER FRONT;1;20000,00;;;
DAC3870W-5C GMB;;ROLAMENTO DE CUBO DE FRENTE DO HYNDAY I10/ GRAND I10/ I20 /ACCENT ATOZ / 38X70 51720-02000 GH038021 IJ111001 8747 IJ111001;7;23500,00;;;
DAC3870W-5C KOYO;;ROLAMENTO DE CUBO DE FRENTE DO HYNDAY I10/I20 ACCENT 38X70;0;23500,00;;;
51720-29400 DOMO;;ROLAMENTO DE CUBO DE FRENTE DO HYNDAY I10/I20 ACCENT 38X70;0;23500,00;;;
DAC38700037 ILJN;;ROLAMENTO DE CUBO DE FRENTE DO KIA RIO A/M / HYNDAY GETZ/ I10/I20 ACCENT 38X70 1J111001;4;23500,00;;;
DAC4075W-2CS73 GMB;;ROLAMENTO DE CUBO DE FRENTE TOYOTA YARIS 40X75,40BWD17DACA116 GH040072;0;25000,00;;;
6207;;ROLAMENTO DE CUBO DE TRAS DO SUZUKI JIMMY;0;8500,00;;;
24535830;;ROLAMENTO DE CUBO DE CHEVROLET N300;0;25000,00;;;
L45449/10;;ROLAMENTO DE CUBO DE FRENTE;0;2857,14;;;
43560-26010 CH N;;ROLAMENTO DE CUBO DE FRENTE DO HIACE N/M / 43560-26010 WHTO-0002;0;18900,00;;;
43560-26010 XJWC;;ROLAMENTO DE CUBO DE FRENTE DO HIACE N/M / 43560-26010 WHTO-0002;1;32000,00;;;
DAC42723835 NSK;42KWD02AG3CA123;ROLAMENTO DE CUBO DE FRENTE BLUEBIRD / SUNNY / LEGACY 86- 42X72;9;10000,00;;;
DAC478855M BW;;ROLAMENTO DE CUBO DE FRENTE DE FORD RANGER/MAZDA BT50/HIACE WB-1291 47X88;6;33000,00;;;
DAC47880055M ZUKC;;ROLAMENTO DE CUBO DE FRENTE DE FORD RANGER/MAZDA BT50/HIACE WB-1291 47X88;0;33000,00;;;
DAC47880055M NSK;47KWD02AU42C-01LB;ROLAMENTO DE CUBO DE FRENTE DE FORD RANGER/MAZDA BT50/HIACE WB-1291 47X88;8;52000,00;;;
DAC47880055M;;ROLAMENTO DE CUBO DE FRENTE DE FORD RANGER/MAZDA BT50/HIACE WB-1291 47X88;0;33000,00;;;
51720-1C000;;ROLAMENTO DE CUBO DE FRENTE DE HYUNDAI ACCENT 011;0;23500,00;;;
DAC42780040 GMB;;ROLAMENTO DE CUBO DE FRENTE DE HYUNDAI CERATO ELANTRA/VELOSTA/SONATA/ I30 KIA SOUL 42X78/GH042070;9;23500,00;;;
DAC4278C2RSCS40;;ROLAMENTO DE CUBO DE FRENTE DE HYUNDAI CERATO ELANTRA/VELOSTA/SONATA/ I30 KIA SOUL 42X78/GH042070;0;23500,00;;;
DAC42780040 ILJIN;;ROLAMENTO DE CUBO DE FRENTE DE HYUNDAI CERATO ELANTRA/VELOSTA/SONATA/ I30 KIA SOUL 42X78/GH042070 1J111010;10;23500,00;;;
51720-0Q000;;ROLAMENTO DE CUBO DE FRENTE DE HYUNDAI ELANTRA / CERATO;0;23500,00;;;
51720-1Y000 DOMO;;ROLAMENTO DE CUBO DE FRENTE DE KIA PICANTO / MORNING 11-15 36X66 DAC36660035 F-572772;8;23500,00;;;
51720-1Y000;;ROLAMENTO DE CUBO DE FRENTE DE KIA PICANTO 11-15 36X66 DAC36660035 F-572772;0;23500,00;;;
51720-0U000 DOMO;;ROLAMENTO DE CUBO DE FRENTE DE KIA RIO 12- KIA MORNING SEM ABS 17- 38X72X37 51720-1W000;0;25000,00;;;
DAC35670042;;ROLAMENTO DE CUBO DE FRENTE DE SUZUKI APV 35X67;0;23500,00;;;
46T090805LFT;;ROLAMENTO DE CUBO DE FRENTE DE TOYOTA PREVIA 44X77;0;35000,00;;;
8593;;ROLAMENTO DE CUBO DE FRENTE DE TOYOTA YARIS 75X40;0;10000,00;;;
38BVV07-30G GMB;;ROLAMENTO DE CUBO DE FRENTE DO COROLLA 38X72 (GMB) GH038060;0;19000,00;;;
LM48548/10;;ROLAMENTO DE CUBO DE FRENTE DO HIACE/ COMUTER /HILUX;0;11333,33;;;
AU0811-6LX/L588 NTN;;ROLAMENTO DE CUBO DE FRENTE DO HONDA CIVIC 38X73;5;13500,00;;;
DAC39740034/36;;ROLAMENTO DE CUBO DE FRENTE DO HYUNDAI MATRX;0;23500,00;;;
LM102949/10 KOYO;;ROLAMENTO DE CUBO DE FRENTE DO L/C 1HZ / HILUX;1;12000,00;;;
90080-36098;;ROLAMENTO DE CUBO DE FRENTE DO L/C V8;0;28000,00;;;
HCDU5496-6 GTB;;ROLAMENTO DE CUBO DE FRENTE DO L/CRUISER PRADO/SEQUOIA 54X96 DAC54960051;6;35000,00;;;
HCDU5496-6LFT KOYO;;ROLAMENTO DE CUBO DE FRENTE DO L/CRUISER PRADO/SEQUOIA 54X96 DAC54960051;7;35000,00;;;
LM12749;;ROLAMENTO DE CUBO DE FRENTE DO LITE HIACE;16;8000,00;;;
42BWD06-1B5;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN PRIMEIRA 2.0 42X76;0;16000,00;;;
38120-76500;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN HARDBOD X TERRA LH;0;20428,57;;;
LM603049/11NSK;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN HARDBODY;6;13000,00;;;
LM603049/11;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN HARDBODY;0;13000,00;;;
38440-60000;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN HARDBODY X TERRA RH;0;13000,00;;;
AU0908-2LL/L260;;ROLAMENTO DE CUBO DE FRENTE DO NISSAN MAXIMA;0;10800,00;;;
90369-54002;;ROLAMENTO DE CUBO DE FRENTE DO PRADO;0;35000,00;;;
38BVV07-26G;;ROLAMENTO DE CUBO DE FRENTE DO RAV4;0;12000,00;;;
35BWDO7CA123 NSK;35683330;ROLAMENTO DE CUBO DE FRENTE DO STARLET 35X68 GH035120;10;19000,00;;;
DAC3871W-2CS70;;ROLAMENTO DE CUBO DE FRENTE DO TOYOTA STARLET SONAGOL,38X71;0;19000,00;;;
LM68149/10 GMB;;ROLAMENTO DE CUBO DE FRENTE LITE HIACE / SPARK DE AWOO;0;10000,00;;;
LM68149/10 NTN;;ROLAMENTO DE CUBO DE FRENTE LITE HIACE / SPARK DE AWOO;0;10000,00;;;
4T-CRI-0882;;ROLAMENTO DE CUBO DE FRENTE MAZDA 626;0;10000,00;;;
JL69349;;ROLAMENTO DE CUBO DE FRENTE MAZDA/KIA;0;7142,86;;;
4T-CRI-0881;;ROLAMENTO DE CUBO DE FRENTE NISSAN BLUEBIRD 2.0 89-90;0;10000,00;;;
DAC37720037 SNR;GH037020;ROLAMENTO DE CUBO DE FRENTE NISSAN MICRA/SUNNY/ALMERA 10- GB.41140.R00 37X72;0;25000,00;;;
R059;;ROLAMENTO DE CUBO DE FRENTE PRADO;0;40000,00;;;
DAC38700038 NTN;AU0855-1LLX/L588;ROLAMENTO DE CUBO DE FRENTE TERIOS / AVANZA / CAMI FR / 38X70X38 AU0855-1LLX/L588;47;25000,00;;;
DAC38700038;;ROLAMENTO DE CUBO DE FRENTE TERIOS / AVANZA / CAMI FR / 38X70X38 DAC3870W6CS66;0;23500,00;;;
6007ZZ;;ROLAMENTO DE CUBO DE HIACE/DAHO;0;7500,00;;;
LM506849/10 GMB;;ROLAMENTO DE CUBO DE L/C;0;18000,00;;;
JLM506849/JLM#02;;ROLAMENTO DE CUBO DE L/C;16;18000,00;;;
6207ZZ;;ROLAMENTO DE CUBO DE LITE HIACE;0;7500,00;;;
40202-JR70B;;ROLAMENTO DE CUBO DE NISSAN NAVARA N/M 2007;0;60000,00;;;
40210-3XA0A ZUKC;;ROLAMENTO DE CUBO DE NISSAN URVAN N/M WHNI-1047;0;32500,00;;;
40210-3XA0A CGN;;ROLAMENTO DE CUBO DE NISSAN URVAN N/M WHNI-1047;2;32500,00;;;
40210-3XA0A XJW;;ROLAMENTO DE CUBO DE NISSAN URVAN N/M WHNI-1047;2;32500,00;;;
DAC3668AWCS36;;ROLAMENTO DE CUBO DE SUZUKI;0;12500,00;;;
38BW22-M;;ROLAMENTO DE CUBO DE TOYOTA VITZ (38X71X40;0;23500,00;;;
DAC40750039M NSK;;ROLAMENTO DE CUBO DE TOYOTA YARIS 40X75,40BWD17DACA116;0;25000,00;;;
DAC4075W-2CS73;;ROLAMENTO DE CUBO DE TOYOTA YARIS 40X75,40BWD17DACA116;0;25000,00;;;
HI-CAP30204JR KOYO;;ROLAMENTO DE CUBO DE TRAS DE SPARK 04- HR30204;0;8000,00;;;
90369-47001;;ROLAMENTO DE CUBO DE TRAS COMUTER SAPATILHA HCDU4788;0;50000,00;;;
DAC40943126;;ROLAMENTO DE CUBO DE TRAS DE HIACE 05-13 RR 40X94;0;24000,00;;;
DAC40943126 BW;;ROLAMENTO DE CUBO DE TRAS DE HIACE 05-13 RR 40X94;0;24000,00;;;
WB-1109(CH);;ROLAMENTO DE CUBO DE TRAS DE HIACE N/M 4094;0;24000,00;;;
DAC42760039 MCB;DAC427639 BW;ROLAMENTO DE CUBO DE TRAS DE HYUNDAI TUCSON A/M/TUCSON/IX35/SANTAFE /KIA SPORTAGE 4CYL 42X76X39 IJ11001;1;23500,00;;;
DAC42760039 BW;;ROLAMENTO DE CUBO DE TRAS DE HYUNDAI TUCSON A/M/TUCSON/IX35/SANTAFE /KIA SPORTAGE 4CYL 42X76X39 IJ11001;2;23500,00;;;
ET-CR1-0846LLCS1 NTN;;ROLAMENTO DE CUBO DE TRAS DE HYUNDAI TUCSON/IX35/SANTAFE /KIA SPORTAGE 4CYL 42X76X39 IJ11001 DAC42760039 51750-2J000;1;23500,00;;;
HR30205 NTN;;ROLAMENTO DE CUBO DE TRAS DE SPARK 04-;4;8000,00;;;
HR30205 GMB;;ROLAMENTO DE CUBO DE TRAS DE SPARK 04- 30205;7;8000,00;;;
DAC2552W-13CS25 ZUKC;;ROLAMENTO DE CUBO DE TRAS DE SUZUKI ALTO 25X52;0;16000,00;;;
DAC25520042 KOYO;DAC2552W-13CS25;ROLAMENTO DE CUBO DE TRAS DE SUZUKI ALTO/ CELERIO 25X52X42;3;20000,00;;;DAC2552W-13CS25
DAC2552W-13CS25;;ROLAMENTO DE CUBO DE TRAS DE SUZUKI ALTO/ CELERIO 25X52X42;0;18500,00;;;
DAC2552W-13CS25 KOYO;;ROLAMENTO DE CUBO DE TRAS DE SUZUKI ALTO/ CELERIO 25X52X42;1;18500,00;;;
DG357226W2RSC4;;ROLAMENTO DE CUBO DE TRAS DE SUZUKI JIMMY WB-1253;0;17500,00;;;
HCST2749 KOYO;;ROLAMENTO DE CUBO DE TRAS DE TOTOTA STARLET 1990;0;5500,00;;;
DG4094W BW;;ROLAMENTO DE CUBO DE TRAS DO COMUTER NAMIBIANO DG4094W2RSHR4SH2C5;0;24000,00;;;
DG4094W ZUKC;;ROLAMENTO DE CUBO DE TRAS DO COMUTER NAMIBIANO WB-1109;1;24000,00;;;
28WD01ACA60;;ROLAMENTO DE CUBO DE TRMS DO COROLLA 28X61;0;11428,57;;;
28BWK12-Y-2CP4;;ROLAMENTO DE CUBO DE TRAS DO COROLLA N/M;0;19428,57;;;
35BW06ACA125;;ROLAMENTO DE CUBO DE TRAS DO FAIT / PEUGEOT 206 35X72;1;19285,71;;;
LM67048/10;;ROLAMENTO DE CUBO DE TRAS DO LITE HIACE;0;9142,86;;;
HC 46T080805CS70 KOYO;;ROLAMENTO DE CUBO DE TRMS DO MITSUBISHI L200, 46X80;0;32500,00;;;
LM11749/10 KOYO;;ROLAMENTO DE CUBO DE TRMS DO STARLET;0;6217,14;;;
LM11749/10 NTN;;ROLAMENTO DE CUBO DE TRMS DO STARLET;0;6217,14;;;
32005 NTN;;ROLAMENTO DE CUBO DE TRMS DO STARLET ANTIGO E N/M;8;3142,86;;;
DG357222DWC4;;ROLAMENTO DE CUBO DE TRAS DO SUZUKI JIMNY;0;18500,00;;;
DG357222DWC4 KOYO;;ROLAMENTO DE CUBO DE TRAS DO SUZUKI JIMNY;0;18500,00;;;
